OXYGEN,SILCAT,NO2+NO3,PHSPHT,Label
-975.8585,44.8793,28.97435,2.1204,predicted
200.573,1.8445,1.3226,0.15995,predicted
50.19225,118.2179,41.1394,2.99685,predicted
122.1055,158.497,37.4349,2.61425,predicted
192.1215,5.66395,5.9589,0.48415,predicted
-981.21,18.7267,16.12425,1.18465,predicted
-8.0305,1.0111,0.0207,0.06835,predicted
129.0215,18.56705,16.15335,1.151,predicted
37.6665,7.7458,41.8362,3.0544,predicted
200.9145,9.0187,9.0447,0.68735,predicted
27.531,108.16245,41.3924,2.97235,predicted
155.11875,146.95515,35.407,2.45815,predicted
185.5445,1.57175,0.0025,0.09435,predicted
-254.1085,153.81315,36.02475,2.5461,predicted
137.2245,155.7558,36.56785,2.54675,predicted
-18.338,0.9422,0.01045,0.09765,predicted
69.175,62.8076,35.0539,2.53765,predicted
148.7325,147.5342,35.57035,2.453,predicted
-43.6125,1.0294,0.0199,0.0676,predicted
174.5095,1.0013,0.0332,0.02085,predicted
19.03,98.80635,40.70715,2.9424,predicted
170.322,1.32785,0.01025,0.0964,predicted
118.4165,48.76185,29.3894,2.0936,predicted
149.2895,150.34985,35.8546,2.49985,predicted
30.995,78.75045,39.72545,2.89155,predicted
-44.619,1.33995,0.0031,0.0771,predicted
49.844,118.18675,41.36175,2.96035,predicted
198.404,4.617,4.27415,0.3654,predicted
132.81775,156.06145,36.8222666667,2.55836666667,predicted
25.989,99.39085,41.3455,3.0117,predicted
193.204,2.8678,2.17475,0.2124,predicted
70.942,69.1163,35.86365,2.58255,predicted
199.0265,1.02015,0.05185,0.04615,predicted
207.406,1.70725,0.0887,0.1021,predicted
151.494,149.5641,35.6925,2.4859,predicted
200.6555,1.55215,0.91545,0.15085,predicted
182.388,13.47775,13.14705,0.97835,predicted
96.412,46.05165,29.8309,2.1911,predicted
27.622,80.56695,40.9948,2.95705,predicted
130.4525,1.13945,0.03175,0.09155,predicted
134.107,27.53945,21.1164,1.5253,predicted
216.3975,1.7923,0.0143,0.07335,predicted
177.598,1.18975,0.0249,0.03325,predicted
30.1051666667,99.55975,41.3373,3.01045,predicted
31.7535,105.52805,41.62945,3.03875,predicted
195.394,1.4582,0.0033,0.0353,predicted
104.8555,45.10695,29.38525,2.13185,predicted
193.372,9.0638,8.77595,0.67115,predicted
177.5165,1.2849,0.0127,0.0853,predicted
171.285,1.2871,0.00485,0.0413,predicted
125.976,158.48575,37.45065,2.6121,predicted
86.852,149.46365,39.7152,2.8242,predicted
96.735,40.84245,27.5377,2.0048,predicted
206.728,1.2854,0.09155,0.0293,predicted
-992.963,1.3208,0.04635,0.08595,predicted
50.7725,118.55485,41.523,2.98925,predicted
200.154,14.88255,13.9873,1.00195,predicted
201.43,1.4302,0.00325,0.03495,predicted
110.051,158.90505,38.2886,2.6863,predicted
76.0645,54.5875,31.9136,2.2788,predicted
25.723,91.4887,41.4392,3.03115,predicted
123.8675,159.16675,37.39595,2.6289,predicted
88.632,150.138,39.8487,2.8268,predicted
77.8455,143.4966,39.99985,2.8415,predicted
207.9955,1.1587,0.03475,0.0238,predicted
32.802,80.1302,39.7653,2.91235,predicted
142.434,153.4885,36.09745,2.53405,predicted
59.5665,148.6756,35.4521,2.4833,predicted
189.6605,1.77195,0.4624,0.12235,predicted
206.342,1.86295,0.67925,0.1006,predicted
138.9625,155.01655,36.6911,2.53405,predicted
41.083,111.2412,41.1522,2.9921,predicted
125.4485,158.1747,37.2043,2.631,predicted
33.14,101.64985,41.4779,3.01345,predicted
-64.1195,1.47795,0.0131,0.12315,predicted
193.1555,2.5746,2.5307,0.20995,predicted
35.29675,108.3469,41.8156,3.03205,predicted
151.5665,148.9551,35.6927,2.50085,predicted
-103.984,1.01555,0.0194,0.041,predicted
26.968,83.73765,40.69645,2.9938,predicted
199.7215,7.5063,7.8056,0.61345,predicted
133.0995,0.9375,0.0266,0.0435,predicted
133.46275,156.5327,36.65308,2.55983333333,predicted
208.4758,1.254125,0.0149,0.06835,predicted
147.716,150.97815,35.9178,2.5095,predicted
148.3915,150.8156,35.83325,2.49725,predicted
-54.5835,96.18745,40.7021,3.01965,predicted
199.4085,5.0064,4.84895,0.40405,predicted
199.581,2.19825,1.7214,0.2032,predicted
149.91775,151.0402,36.02195,2.5036,predicted
139.7795,149.14785,35.42545,2.47125,predicted
96.414,152.88495,39.2576,2.74665,predicted
26.9285,81.49325,40.66895,2.98885,predicted
23.533,83.5821,41.18135,3.03685,predicted
198.5655,1.69705,0.00055,0.0738,predicted
47.4655,118.0781,41.7392457143,3.00312,predicted
147.398,147.4635,35.29095,2.4443,predicted
150.9595,148.6566,35.6369,2.47755,predicted
76.0945,143.31475,40.4327,2.88645,predicted
142.3105,153.63675,36.37875,2.51515,predicted
29.5325,100.3258,41.42325,3.01935,predicted
188.404,1.60875,0.34465,0.0824,predicted
117.9455,159.17785,37.77765,2.66655,predicted
87.4925,55.39735,31.8401,2.3092,predicted
153.9465,19.52065,17.13375,1.22085,predicted
23.872,112.6539,41.4772,3.02235,predicted
88.568,149.5596,39.42095,2.79265,predicted
16.492,111.3441,41.26,2.99895,predicted
216.207,1.4293,0.007,0.05795,predicted
198.9395,4.69335,4.9388,0.4076,predicted
214.746,1.32165,0.00815,0.0486,predicted
84.8555,52.8808,32.39775,2.37665,predicted
103.708,158.2492,38.648,2.73275,predicted
47.9626666667,119.16585,41.50615,2.9921,predicted
35.807,105.6207,41.19145,2.9717,predicted
126.44475,1.21315,0.00185,0.08165,predicted
42.865,110.1075,41.63095,3.0078,predicted
27.334,72.08765,39.449,2.8964,predicted
194.3935,11.5113,11.7434,0.87975,predicted
84.2445,53.7765,32.3754,2.41655,predicted
36.615,82.3035,39.24035,2.91045,predicted
117.741,159.8508,37.85465,2.6531,predicted
35.283,106.5068,41.4048,3.0486,predicted
204.7255,1.25175,0.02915,0.07295,predicted
-4.536,89.17645,40.84505,2.988,predicted
24.877,92.7269,41.5785,3.0477,predicted
134.4575,149.2205,35.87795,2.4803,predicted
136.5975,156.68595,36.43045,2.5554,predicted
-8.0895,104.76615,41.608,3.0215,predicted
-100.1515,45.573,30.0608,2.2299,predicted
62.1405,130.68715,41.0087,2.88865,predicted
210.8525,1.7444,0.16375,0.10375,predicted
176.7295,5.2633,5.0367,0.39525,predicted
95.105,154.5375,38.94215,2.7554,predicted
61.7655,67.10805,35.63565,2.59495,predicted
199.2735,2.60205,2.2451,0.2509,predicted
195.841,1.3442,0.00465,0.0785,predicted
74.5335,43.6755,28.23765,2.01615,predicted
51.9985,61.83375,34.61115,2.6326,predicted
118.886,158.9587,37.68475,2.5983,predicted
194.148875,1.54055,0.01055,0.10605,predicted
30.236,87.5718,40.343,2.96685,predicted
34.28125,114.951585833,41.70811,3.01405,predicted
93.355,154.16525,39.2726,2.7793,predicted
93.1985,155.25565,39.3258,2.77315,predicted
36.73775,103.47495,41.8835,3.0271,predicted
194.3905,2.3132,1.6707,0.16685,predicted
25.4005,89.91535,41.14235,3.0149,predicted
217.773,1.16015,0.0587,0.0262,predicted
37.0745,83.06315,38.90225,2.87135,predicted
25.504,99.67265,41.6817,3.0438,predicted
207.703,1.3162,0.0407,0.0921,predicted
2.557,160.4688,37.55015,2.6452,predicted
48.266,76.6259,37.9771,2.7868,predicted
72.8375,40.4698,26.94515,1.92155,predicted
201.2025,8.30755,8.705,0.638,predicted
147.9965,150.8088,35.82345,2.50105,predicted
5.2065,96.6942,40.89885,3.02355,predicted
187.8845,2.76885,2.7549,0.2706,predicted
39.3115,102.64275,41.5065,2.99225,predicted
200.952,2.99605,2.3832,0.2131,predicted
190.408,18.4305,16.11775,1.1728,predicted
33.9822666667,95.945,41.205,3.01085,predicted
54.0855,124.90875,41.38775,2.98345,predicted
-421.4935,1.17715,0.0028,0.05255,predicted
214.0535,1.6192,0.00505,0.07365,predicted
112.935333333,159.106383333,37.7143,2.682,predicted
214.412,1.49015,0.1293,0.0845,predicted
68.3425,69.93625,36.5099,2.5879,predicted
166.905,1.82745,0.55965,0.132,predicted
123.97,159.03725,37.3632,2.61855,predicted
208.8335,1.3075,0.3188,0.08945,predicted
176.4855,20.30175,17.07685,1.24345,predicted
139.7745,154.74975,36.53475,2.5364,predicted
200.925,4.28795,3.7715,0.33075,predicted
213.794,1.21375,0.02605,0.05685,predicted
127.9565,157.83815,37.35565,2.59425,predicted
117.6285,41.976,27.50217,1.98675,predicted
58.4575,60.57095,34.7827,2.562,predicted
-473.4965,0.9379,0.01225,0.02525,predicted
127.1715,1.02845,0.02035,0.0847,predicted
53.6775,135.31375,40.4846,2.90205,predicted
214.319,1.1215,0.0645,0.07775,predicted
65.9865,65.1694,35.69155,2.45685,predicted
192.877,1.22105,0.89615,0.1312,predicted
180.038,23.41015,18.71955,1.33195,predicted
195.7955,3.02965,2.4664,0.2463,predicted
169.357,1.6989,0.14835,0.093,predicted
89.009,151.7236,39.52825,2.7716,predicted
197.3315,1.15985,0.00695,0.09385,predicted
80.794,145.7311,40.34025,2.85015,predicted
48.893,76.2458,37.8195,2.7486,predicted
43.5421666667,108.82955,42.24035,3.02415,predicted
25.272,138.7696,40.7423,2.9359,predicted
147.957,151.30075,35.8878,2.50295,predicted
30.2665,90.5073,40.65735,2.9562,predicted
32.016,85.06065,40.61955,2.97115,predicted
-41.837,157.64725,37.09985,2.6091,predicted
112.7055,158.98285,37.68265,2.65055,predicted
182.6505,1.1403,0.0069,0.04165,predicted
64.0635,1.57135,0.0053,0.12695,predicted
187.9485,1.46765,0.0149,0.0755,predicted
9.9775,110.9346,42.02525,3.03135,predicted
210.4395,1.19795,0.0629,0.06555,predicted
-11.2965,112.9889,41.73925,3.0485,predicted
54.2135,120.23305,41.1235,2.9497,predicted
120.084,47.29825,28.8935,2.0823,predicted
45.672,77.23305,38.18805,2.78325,predicted
202.7625,10.8667,10.9062,0.77255,predicted
36.753,95.9904,41.93785,3.0593,predicted
86.7215,148.62125,39.62545,2.8123,predicted
177.9955,1.9607,0.479,0.10795,predicted
-514.2655,1.38665,0.00635,0.1211,predicted
117.294,159.77805,37.7157,2.64595,predicted
27.3747666667,97.07885,41.342,3.0208,predicted
204.4985,1.73565,0.32655,0.11015,predicted
-215.614,148.4456,35.4843,2.47015,predicted
185.7935,2.1063,1.2243,0.1641,predicted
89.4345,41.7129,26.6759,1.8955,predicted
105.530125,156.7347,36.7712,2.5608,predicted
140.5185,150.2826,35.85255,2.4898,predicted
34.95075,68.1755,36.0358,2.60745,predicted
26.7375,84.2813,40.56225,2.97675,predicted
198.966,11.0738,11.03895,0.79185,predicted
150.7925,1.4626,0.01475,0.06605,predicted
29.5605,99.0842,41.25445,3.00345,predicted
108.014,43.53835,27.5695,1.97855,predicted
44.097,1.3971,0.9223,0.15625,predicted
14.866,102.1772,41.8593,2.9954,predicted
-787.256,1.36505,0.011,0.11145,predicted
211.7705,1.94525,0.0033,0.0719,predicted
209.2945,1.2125,0.00815,0.0777,predicted
163.073,1.4556,0.0047,0.06525,predicted
184.0315,13.0882,13.58395,1.02295,predicted
119.1585,1.06105,0.0136,0.08405,predicted
129.599,157.7072,37.09035,2.5939,predicted
39.7515,78.16925,38.63245,2.859,predicted
143.384,152.39285,36.3407,2.513,predicted
196.321,7.78855,8.189,0.6221,predicted
34.941,71.35135,37.8222,2.79395,predicted
120.113,1.0997,0.03645,0.0405,predicted
111.4875,44.6751,29.2624,2.1148,predicted
201.395541667,1.62745,0.0176,0.0992,predicted
198.0685,6.66025,0.0039,0.0738,predicted
53.7545,122.03125,41.27675,2.9607,predicted
133.558,38.8733,25.9771,1.8172,predicted
200.186,8.26245,8.39495,0.6199,predicted
22.9455,66.61215,41.39825,3.031,predicted
217.249833333,2.1137,0.0202,0.06425,predicted
152.0165,147.94925,35.52225,2.45875,predicted
87.481,152.34785,39.8573,2.84455,predicted
-380.9715,1.1037,0.03525,0.0823,predicted
116.8155,148.52745,35.3429,2.4567,predicted
147.177,149.2832,35.68945,2.47485,predicted
29.847,90.21355,40.6897,2.951,predicted
140.653,148.1715,35.7159,2.4703,predicted
89.555,151.12015,39.2706,2.78425,predicted
207.03,1.7987,0.00245,0.07765,predicted
35.294,98.3604,41.37075,3.004,predicted
210.604,1.37485,0.01115,0.10185,predicted
199.2235,10.71845,11.4519,0.84875,predicted
45.6218333333,117.04585,41.2627,2.99605,predicted
87.8165,1.47205,0.03855,0.0887,predicted
188.4525,2.40305,1.76155,0.1774,predicted
152.143,149.32425,35.69915,2.47555,predicted
143.6865,152.7669,36.11085,2.5137,predicted
190.694,3.41025,3.29185,0.33275,predicted
178.318,11.5426,13.1483,0.99305,predicted
33.103,101.7369,41.64885,3.0202,predicted
144.452,152.9631,35.92675,2.5193,predicted
201.708,1.4313,0.02605,0.0617,predicted
41.9585,111.8512,41.57045,3.0185,predicted
62.9735,130.3256,40.9471,2.92465,predicted
184.0345,4.80235,5.35215,0.44995,predicted
185.755,16.09625,14.78175,1.1456,predicted
174.683533333,25.52515,19.51915,1.39105,predicted
121.985,1.1654,0.103,0.0778,predicted
112.1955,159.298,38.2867125,2.7146,predicted
38.0515,104.5147,41.57925,2.97155,predicted
72.235,57.975,33.0849,2.4821,predicted
31.4455,99.4291,41.4652,3.0239,predicted
164.1075,25.30265,19.99325,1.44615,predicted
202.1755,1.4066,0.497,0.12975,predicted
-10.463,1.6665,0.02275,0.0816,predicted
50.6185,80.43825,39.71985,2.9227,predicted
37.3945,109.9735,41.9065833333,3.00925,predicted
26.6215,87.45365,41.2929,3.0157,predicted
49.3255,66.50585,36.58725,2.7015,predicted
198.5005,0.99095,0.0235,0.0518,predicted
45.435,112.11974,41.6755,3.01285,predicted
212.205833333,0.9256,0.0151,0.06635,predicted
126.5525,28.7792,21.87905,1.559,predicted
86.6155,52.4524,32.02635,2.35655,predicted
-107.0555,2.9485,0.0483,0.0909,predicted
28.198,92.26195,41.1472,3.00665,predicted
40.32035,115.21369,41.6749,3.02255,predicted
34.2015,104.61125,41.9227,3.0587,predicted
211.466,1.5144,0.01045,0.05335,predicted
210.5145,1.06598333333,0.0944,0.0541,predicted
109.1065,41.1662,27.1007,1.9518,predicted
194.798,4.0184,3.56175,0.3232,predicted
55.348,1.53745,0.02245,0.05665,predicted
71.2635,64.66575,35.10235,2.5305,predicted
59.328,129.27125,41.162,2.9853,predicted
-18.349,156.2873,36.78455,2.5648,predicted
51.489,120.4173,41.2571,2.9722,predicted
217.48,1.56975,0.1197,0.0679,predicted
86.8195,152.10115,39.24825,2.7697,predicted
121.4035,47.5167,29.042,2.08815,predicted
197.5705,2.57205,2.0012,0.18965,predicted
203.138,1.5567,0.00185,0.05605,predicted
-102.7715,26.98935,20.81185,1.52405,predicted
104.844,158.5641,38.6236,2.7367,predicted
214.3315,1.8588,0.1303,0.02845,predicted
32.094,86.9901,40.54155,2.9637,predicted
42.191,110.94505,41.5021,3.0186,predicted
35.008,109.21125,41.5434,3.03245,predicted
219.637,1.42385,0.0082,0.0609,predicted
42.008,108.4851,41.7424,3.05995,predicted
129.1385,149.19215,35.6985,2.47365,predicted
38.9935,106.58805,41.654,3.00345,predicted
65.106,56.15905,33.06035,2.40885,predicted
8.2605,87.0334,40.06165,2.8941,predicted
-13.587,113.03775,42.00005,3.00365,predicted
-44.3345,1.08435,0.03305,0.0891,predicted
192.1245,3.58205,2.9633,0.2732,predicted
35.2335,82.66805,39.75825,2.9208,predicted
33.4925,101.61825,41.76195,3.0307,predicted
41.9235,111.62065,41.4009,3.01395,predicted
201.2475,1.3711,0.32985,0.10955,predicted
38.4235,105.38885,41.9304,3.05445,predicted
216.422666667,1.64515,0.0101,0.05095,predicted
94.0482,158.9942,37.95955,2.67661666667,predicted
125.4315,158.68825,37.29875,2.6233,predicted
38.812,106.76125,41.90615,3.002,predicted
207.4945,1.70465,0.1466,0.09115,predicted
211.175,1.69295,0.07675,0.09785,predicted
25.946,80.2025,39.36515,2.90535,predicted
179.1155,3.5969,2.80185,0.26355,predicted
210.395,1.60635,0.12075,0.05115,predicted
163.226,1.4181,0.0019,0.08275,predicted
29.624,102.15075,41.77075,3.0612,predicted
129.973,157.32865,37.158,2.5619,predicted
52.0335,121.93655,41.22555,2.9722,predicted
187.013,1.904,1.54185,0.16385,predicted
151.725,148.9459,35.68,2.45815,predicted
189.6175,1.1984,0.02645,0.016,predicted
200.5165,2.47295,1.2044,0.15835,predicted
31.8335,79.81305,39.65165,2.91475,predicted
96.9065,153.82735,39.26555,2.77475,predicted
-890.8345,1.60185,0.605,0.13105,predicted
211.2255,1.11015,0.0175,0.12645,predicted
115.491,46.5578,28.9331,2.0855,predicted
68.331,69.84135,35.99595,2.572,predicted
152.415,150.3293,35.71055,2.4821,predicted
42.692,110.4854,41.55195,3.00345,predicted
213.704,1.1283,0.0044,0.0887,predicted
214.4305,1.2962,0.02625,0.0762,predicted
31.9215,85.18215,41.78745,3.04365,predicted
145.86,149.6552,35.8165,2.49015,predicted
129.1645,148.035,35.66715,2.4775,predicted
141.067,155.38755,36.459,2.5452,predicted
71.212,138.73565,40.43505,2.8866,predicted
198.2355,4.5014,4.97025,0.4129,predicted
87.808,55.17785,32.2086,2.34915,predicted
194.494,1.77825,0.0448,0.02465,predicted
213.677,2.078,0.1688,0.0855,predicted
39.3955,156.64065,36.56625,2.57125,predicted
124.274,158.7053,37.2607,2.608,predicted
210.4885,1.16165,0.03375,0.0224,predicted
94.2135,155.27385,39.1443,2.78915,predicted
-808.06,72.86135,36.9196,2.66315,predicted
210.5205,1.79135,0.1222,0.08675,predicted
-53.2085,25.8618,20.1264,1.4695,predicted
189.601,18.6762,15.8849,1.13875,predicted
25.309,88.2587,40.78515,2.99225,predicted
52.5835,121.63305,41.27315,2.9666,predicted
200.7465,11.68305,11.9665,0.8862,predicted
133.124083333,157.328083333,36.79445,2.57355166667,predicted
186.409,9.10072142857,9.6688875,0.793925,predicted
196.567,8.0943,8.67845,0.64555,predicted
89.327,159.103,38.32005,2.7125,predicted
200.4845,0.99685,0.0337,0.0525,predicted
186.321,16.05215,14.96325,1.0742,predicted
76.909,65.51455,35.6242,2.6081,predicted
83.6625,157.01815,36.66625,2.57675,predicted
199.9425,7.02265,7.25945,0.5426,predicted
199.1815,10.56905,10.5382,0.7706,predicted
199.0935,6.99325,7.3017,0.57235,predicted
190.122,2.3186,0.96775,0.17225,predicted
199.8765,1.01245,0.0083,0.0702,predicted
-58.2855,106.84265,42.1324,3.0673,predicted
33.44185,96.81375,41.968,3.06905,predicted
26.5465,98.03015,41.71795,3.04485,predicted
95.6935,155.57735,36.83215,2.5617,predicted
206.542,1.3885,0.0676,0.0657,predicted
163.7225,1.1721,0.0434,0.0223,predicted
25.869375,112.4079,41.2301,3.018,predicted
211.059583333,0.9929,0.01815,0.0771,predicted
151.963,149.43625,35.7681,2.4769,predicted
4.8955,1.59755,0.15055,0.09225,predicted
29.0125,106.07785,41.8516,3.0434,predicted
59.379,128.1026,40.7873,2.94785,predicted
-404.0175,1.48235,0.00085,0.07645,predicted
110.595,158.3351,38.44365,2.7262,predicted
148.9125,28.15855,22.0081,1.59515,predicted
38.8485,101.5914,41.3249,3.00825,predicted
208.4485,2.2349,0.2443,0.0548,predicted
67.378,41.1473,27.49905,1.9704,predicted
29.2235,93.2301,40.7982,3.0029,predicted
198.497,5.97205,5.72505,0.4624,predicted
-466.922,1.5856,0.0074,0.113,predicted
83.4705,39.30815,26.6234,1.92615,predicted
157.4335,12.9836,12.34985,0.8988,predicted
195.029,4.4054,3.8431,0.32605,predicted
37.796,136.83015,40.45105,2.90365,predicted
129.2755,156.464466667,36.78805,2.59025,predicted
111.1795,159.33195,38.4892,2.69515,predicted
174.2255,25.5384,20.0496,1.401125,predicted
144.3,152.9196,35.87435,2.48315,predicted
128.206,159.3872,37.28725,2.62,predicted
21.729,159.74655,38.005175,2.66375,predicted
147.938,31.43055,23.23505,1.65995,predicted
129.699,1.58055,0.0052,0.1307,predicted
123.036,159.30305,37.4039,2.62465,predicted
15.6025,-33.70505,40.79785,3.022,predicted
154.22075,1.39495,0.0064,0.06745,predicted
191.895,16.9207,15.02355,1.08115,predicted
208.0425,1.33675,0.0099,0.0856,predicted
148.9205,151.2824,36.1368,2.50785,predicted
3.46325,115.0723525,41.6064333333,3.04115,predicted
68.271,60.31175,34.15825,2.54195,predicted
42.1535,70.81655,36.30815,2.5791,predicted
-149.721,1.64605,0.0213,0.03835,predicted
116.852,158.7091,37.84645,2.65415,predicted
182.4205,12.6013,12.9986,0.9741,predicted
195.727,1.37791666667,0.00275,0.0794,predicted
76.639,144.01065,40.02855,2.86425,predicted
26.6965666667,97.8362,41.26425,3.0033,predicted
